md5,prop,value,book_id,title,opening,opening_prop,isbn,author,publisher,year,ratings,pages,genre,end,format,flag_ya,flag_children,address,approach,characterList,dialogue,metaphor,nounList,pov,question,settingCategorical,settingDescribed,settingSpecific,shift,simile,subject,tense,timePeriodCategorical,timePeriodSpecific
0840A40B9DBDF3FEDD4F647C27B5E766,normal,"On an evening in the latter part of May a middle-aged man was walking homeward from Shaston to the village of Marlott, in the adjoining Vale of Blakemore or Blackmoor.",32261.tess_of_the_d_urbervilles,Tess of the D'Urbervilles,"On an evening in the latter part of May a middle-aged man was walking homeward from Shaston to the village of Marlott, in the adjoining Vale of Blakemore or Blackmoor.",normal,9780141439594,"Thomas Hardy|Thomas Hardy, Margaret R. Higonnet (Introduction), Maria Grazia Griffini (Translator), Tim Dolin (Notes)",Penguin Classics,,238191,518,"fiction|romance|history, historical fiction, biography|Classics|Fiction|Romance|Literature|Historical Fiction|19th Century|Victorian|Classic Literature|Novels|British Literature",,epub,false,true,false,description,,none,false,Shaston | Marlott | Vale of Blakemore | Blackmoor,third person,false,village | vale,true,Shaston | Marlott | Vale of Blakemore | Blackmoor,,false,person,past,evening,May
08A826B484BE6D790A2F5E0AF64B2006,first_cut,"In 1991, a document was locked in the safe of the director of the CIA.",6411961-the-lost-symbol,"The Lost Symbol (Robert Langdon, #3)","In 1991, a document was locked in the safe of the director of the CIA.",first_cut,9780385504225,Dan Brown|Dan Brown (Goodreads Author),Doubleday,,521050,509,"fiction|mystery, thriller, crime|history, historical fiction, biography|fantasy, paranormal|Fiction|Mystery|Thriller|Mystery Thriller|Suspense|Adventure|Historical Fiction|Crime|Novels|Adult",Hope.,epub,false,false,false,description,,none,false,CIA,third person,false,building,false,safe,,false,it,past,past,1991
097C8D28C908B2807A7A6662EE5848A8,normal,The news about Walter Berglund wasn’t picked up locally—he and Patty had moved away to Washington two years earlier and meant nothing to St. Paul now—but the urban gentry of Ramsey Hill were not so loyal to their city as not to read the New York Times.,7905092-freedom,Freedom,The news about Walter Berglund wasn’t picked up locally—he and Patty had moved away to Washington two years earlier and meant nothing to St. Paul now—but the urban gentry of Ramsey Hill were not so loyal to their city as not to read the New York Times.,normal,9780374158460,Jonathan Franzen,,,150235,562,fiction|Fiction|Contemporary|Novels|Literary Fiction|Literature|American|Adult Fiction|Family|Audiobook|Book Club,to be managed by a local land trust as a bird sanctuary.,epub,false,false,false,description,Walter Berglund | Patty,none,false,Washington | St. Paul | Ramsey Hill | New York Times,third person,false,city,false,Washington | St. Paul | Ramsey Hill,,false,other,past,,two years earlier
09DD8ABABE6DA9D436D9F70D762EE7D5,gemma_cut,"If you want to find Cherry-Tree Lane, all you have to do is ask the Policeman at the cross-roads.",152380.mary_poppins,"Mary Poppins (Mary Poppins, #1)","If you want to find Cherry-Tree Lane, all you have to do is ask the Policeman at the cross-roads.",gemma_cut,9780152058104,"P.L. Travers|P.L. Travers, Júlia Sardà (Illustrator), Mary Shepard (Illustrator)|P.L. Travers,JÃºlia SardÃ ,Mary   Shepard",HMH Books for Young Readers,,119575,209,"fantasy, paranormal|children|fiction|young-adult|history, historical fiction, biography|Classics|Fantasy|Childrens|Fiction|Middle Grade|Audiobook|Young Adult|Juvenile|Magic|Adventure",“Au revoir.”,epub,true,true,true,action,Policeman,none,false,Cherry-Tree Lane,second person,false,street,false,cross-roads,,false,you,present,,
0A287D4367FD8CCE886EE0DC67F7E676,first_cut,"After a year of slavery in the Salt Mines of Endovier, Celaena Sardothien was accustomed to being escorted everywhere in shackles and at sword-point.",7896527-throne-of-glass,"Throne of Glass (Throne of Glass, #1)","After a year of slavery in the Salt Mines of Endovier, Celaena Sardothien was accustomed to being escorted everywhere in shackles and at sword-point.",first_cut,9781599906959,Sarah J. Maas|Sarah J. Maas (Goodreads Author),Bloomsbury USA Children's,,596208,406,"young-adult|romance|fantasy, paranormal|mystery, thriller, crime|fiction|Fantasy|Young Adult|Romance|Fiction|Magic|Young Adult Fantasy|High Fantasy|New Adult|Adventure|Paranormal",“Tell me tomorrow.”,epub,true,false,false,description,Celaena Sardothien,none,false,Salt Mines of Endovier,third person,false,mines,false,Salt Mines of Endovier,,false,he/she,past,year,a year
0A921DC5A96891FF8FD8C2D7FCE59C55,llama_cut,My mother thinks I’m dead.,9275658-legend,"Legend (Legend, #1)",My mother thinks I’m dead.,llama_cut,9780399256752,Marie Lu|Marie Lu (Goodreads Author),Putnam Juvenile,,411041,305,"romance|fantasy, paranormal|fiction|young-adult|mystery, thriller, crime|Young Adult|Dystopia|Science Fiction|Romance|Fantasy|Fiction|Adventure|Teen|Action|Post Apocalyptic","We lie there together, watching the lightning and listening to the thunder, and waiting for the beginning of a rainy dawn.",epub,true,false,false,description,,none,false,,first person,false,,false,,,false,I,present,,
0AE219EA13E4C4780A1A281DB815649E,first_cut,"By the time he graduated from college, John Smith had forgotten all about the bad fall he took on the ice that January day in 1953.",11573.the_dead_zone,The Dead Zone,"By the time he graduated from college, John Smith had forgotten all about the bad fall he took on the ice that January day in 1953.",first_cut,9780451155757,Stephen King|Stephen King (Goodreads Author),Signet/New American Library,,192151,402,"mystery, thriller, crime|fantasy, paranormal|fiction|Horror|Fiction|Thriller|Fantasy|Mystery|Suspense|Paranormal|Science Fiction|Supernatural|Novels",Sarah got in her car and drove away.,epub,false,false,false,description,John Smith,none,false,,third person,false,,false,,,false,he/she,past,,1953
0C89916AF6772D18A1FF13DDF8140386,first_cut,"Mrs Frisby, the head of a family of field mice, lived in an underground house in the vegetable garden of a farmer named Mr Fitzgibbon.",9822.mrs_frisby_and_the_rats_of_nimh,Mrs. Frisby and the Rats of NIMH,"Mrs Frisby, the head of a family of field mice, lived in an underground house in the vegetable garden of a farmer named Mr Fitzgibbon.",first_cut,9780689862205,Robert C. O'Brien,Aladdin Paperbacks,1971,164309,240,Fantasy|Childrens|Fiction|Young Adult|Classics|Animals|Middle Grade|Adventure|Science Fiction|Juvenile,They went to sleep.,epub,true,true,false,description,Mrs Frisby | Mr Fitzgibbon,none,false,,third person,false,farm,true,vegetable garden | underground house,,false,other,past,,
0CBB1D3CCA09C6C0B8B8855AF41016B9,llama_cut,My decision to become a lawyer was irrevocably sealed when I realized my father hated the legal profession.,5349.the_rainmaker,The Rainmaker,My decision to become a lawyer was irrevocably sealed when I realized my father hated the legal profession.,llama_cut,9780385339605,John Grisham|John Grisham (Goodreads Author),Delta,,172918,419,"fiction|mystery, thriller, crime|Fiction|Thriller|Mystery|Legal Thriller|Suspense|Crime|Mystery Thriller|Law|Drama|Novels",I vow never to return.,epub,false,false,false,description,,none,false,,first person,false,,false,,,false,I,past,,
0CFB352F5E83E3ECB2B9D0C4AB11E361,first_uncut,"“Baby,” groaned the guy—Ted? Tad?—something like that—and crushed his lips against the side of her neck, shoving her face against the wall of the toilet stall.",14758.in_her_shoes,In Her Shoes,"“Baby,” groaned the guy—Ted? Tad?—something like that—and crushed his lips against the side of her neck, shoving her face against the wall of the toilet stall.",first_uncut,9780743495660,Jennifer Weiner,Pocket Books,2002,201617,537,Chick Lit|Fiction|Romance|Contemporary|Adult Fiction|Adult|Humor|Womens Fiction|Family|Novels,"""Thanks for reading, —Jen""",epub,false,false,false,action,Ted | Tad,dialogue with narration,false,,third person,true,bathroom,false,toilet stall,,false,he/she,past,,
0D41671BA2D55D293E0BDC8DE6166D32,first_cut,"I stand up and look down at the bed, holding my breath in fear of the sounds that are escalating from deep within my throat.",15717943-hopeless,"Hopeless (Hopeless, #1)","I stand up and look down at the bed, holding my breath in fear of the sounds that are escalating from deep within my throat.",first_cut,9781301949823,Colleen Hoover|Colleen Hoover (Goodreads Author),,,285492,410,"romance|young-adult|fiction|mystery, thriller, crime|Romance|New Adult|Young Adult|Contemporary|Contemporary Romance|Fiction|Abuse|High School|Chick Lit|Drama|Sociology|Womens Fiction","And yes, boys. Mommy just cussed. Again.",epub,true,false,false,action,,none,false,,first person,false,,false,,,false,I,present,,
0DD8823BB26574DE4750F1AF4032ED36,first_cut,Hobbits were big when I was nineteen (a number of some import in the stories you are about to read).,5096.wizard_and_glass,Wizard and Glass,Hobbits were big when I was nineteen (a number of some import in the stories you are about to read).,first_cut,9780340829783,"Stephen King|Stephen King (Goodreads Author), Dave McKean (Illustrator)",New English Library,,166439,845,"fantasy, paranormal|fiction|mystery, thriller, crime|romance|Fantasy|Fiction|Horror|Science Fiction|Westerns|Adventure|Science Fiction Fantasy|Audiobook|Post Apocalyptic|Novels","All may not live to reach the Tower, but I believe that those who do reach it will stand and be true.",epub,false,false,false,description,,none,false,Hobbits,first person,false,,false,,,false,I,past,,
0E105646C7DEC0DE98D6EBBD712BE08A,first_cut,"If I have learned anything in this long life of mine, it is this: In love we find out who we want to be; in war we find out who we are.",21853621-the-nightingale,The Nightingale,"If I have learned anything in this long life of mine, it is this: In love we find out who we want to be; in war we find out who we are.",first_cut,9780312577223,Kristin Hannah|Kristin Hannah (Goodreads Author),St. Martin's Press,,697799,440,"fiction|history, historical fiction, biography|romance|Historical Fiction|Fiction|Historical|World War II|War|Audiobook|Adult|France|Adult Fiction|Romance",We remain.,epub,false,false,false,description,,dialogue with narration,true,,first person,false,,false,,,false,I,present,,
0E2ED28E6D9057774B84672696CB8114,first_uncut,"“Little Man, would you come on? You keep it up and you’re gonna make us late.”",310459.roll_of_thunder_hear_my_cry,"Roll of Thunder, Hear My Cry (Logans, #4)","“Little Man, would you come on? You keep it up and you’re gonna make us late.”",first_uncut,9780140348934,Mildred D. Taylor,Puffin Books,,112394,288,"fiction|history, historical fiction, biography|young-adult|children|Historical Fiction|Young Adult|Fiction|Classics|Childrens|Middle Grade|School|Historical|African American|Read For School",I cried for T.J. For T.J. and the land.,epub,true,true,true,dialogue,Little Man,only dialogue,false,,second person,false,,false,,,false,you,present,,
0E7C11CA7440232F7666BEFC8CA7B568,first_cut,Mandarb’s hooves beat a familiar rhythm on broken ground as Lan Mandragoran rode toward his death.,8253920-towers-of-midnight,"Towers of Midnight (Wheel of Time, #13)",Mandarb’s hooves beat a familiar rhythm on broken ground as Lan Mandragoran rode toward his death.,first_cut,9780765325945,"Robert Jordan|Robert Jordan, Brandon Sanderson (Goodreads Author)",Tom Doherty Associates TOR Fantasy,,125281,863,"fantasy, paranormal|fiction|romance|Fantasy|Fiction|Epic Fantasy|High Fantasy|Science Fiction Fantasy|Epic|Audiobook|Adventure|Magic|Adult",,epub,false,false,false,action,Mandarb | Lan Mandragoran,none,false,,third person,false,,false,,,false,other,past,,
0EBF8775A750276CEC65C3D9C5925A1E,normal,"This inscription could be seen on the glass door of a small shop, but naturally this was only the way it looked if you were inside the dimly lit shop, looking out at the street through the plate-glass door.
",27712.the_neverending_story,The Neverending Story,"This inscription could be seen on the glass door of a small shop, but naturally this was only the way it looked if you were inside the dimly lit shop, looking out at the street through the plate-glass door.
",normal,9780525457589,"Michael Ende|Michael Ende, Ralph Manheim (Translator), Roswitha Quadflieg (Illustrator)",Dutton Children's Books,,161944,396,"fantasy, paranormal|fiction|young-adult|children|Fantasy|Classics|Fiction|Young Adult|Childrens|Adventure|German Literature|Middle Grade|Science Fiction Fantasy|Books About Books",But that’s another story and shall be told another time.,epub,true,true,false,description,,none,false,,third person,false,shop | street,true,glass door | plate-glass door,,false,it,past,,
0F01A41350F22B2E94B252CDBF78858B,first_cut,I wake up.,13262783-every-day,"Every Day (Every Day, #1)",I wake up.,first_cut,9780307931887,David Levithan|David Levithan (Goodreads Author),Knopf Books for Young Readers,,205726,322,"young-adult|romance|fantasy, paranormal|fiction|Young Adult|Romance|Fantasy|Contemporary|Fiction|LGBT|Paranormal|Magical Realism|Teen|Science Fiction",Something is working here—I can feel it working.,epub,true,false,false,action,,none,false,,first person,false,,false,,,false,I,present,,
0F0D7D04D78ADEB4E3D0D5F28ED7261C,llama_cut,Natalie has been twirling that same lock of hair for the past ten minutes and it's starting to drive me nuts.,16081272-the-edge-of-never,"The Edge of Never (The Edge of Never, #1)",Natalie has been twirling that same lock of hair for the past ten minutes and it's starting to drive me nuts.,llama_cut,9781480095533,J.A. Redmerski|J.A. Redmerski (Goodreads Author),Createspace,,143424,426,romance|young-adult|fiction|Romance|New Adult|Contemporary|Contemporary Romance|Young Adult|Fiction|Chick Lit|Adult|Road Trip|Love|Womens Fiction|Travel,"“Yes, I’ll marry you, Andrew Parrish.”",epub,true,false,false,description,Natalie,none,false,,first person,false,,false,,,false,I,present,,ten minutes
0F3327B3225B561141854F5D48813FD3,llama_cut,"I found him in Ponta Pora, a pleasant little town in Brazil, on the border of Paraguay, in a land still known as the Frontier.",5350.the_partner,The Partner,"I found him in Ponta Pora, a pleasant little town in Brazil, on the border of Paraguay, in a land still known as the Frontier.",llama_cut,9780385339100,John Grisham|John Grisham (Goodreads Author),Delta,,111809,416,"fiction|mystery, thriller, crime|Fiction|Thriller|Mystery|Legal Thriller|Suspense|Crime|Mystery Thriller|Law|Novels|Adult Fiction","Surely, some day she would find him.",epub,false,false,false,description,,none,false,Ponta Pora | Brazil | Paraguay | Frontier,first person,false,town,true,Ponta Pora,,false,I,past,,
